32.92,3.708,0.00,42.5212822,2.0355999,1925.40,7,1.36,2024-11-10T11:44:57.00+02:00
32.36,3.707,0.00,42.5212822,2.0355999,1925.40,7,1.36,2024-11-10T11:44:58.00+02:00
32.92,3.709,0.00,42.5212822,2.0355999,1925.40,7,1.36,2024-11-10T11:44:59.00+02:00
32.36,3.705,0.00,42.5212822,2.0355999,1925.40,7,1.36,2024-11-10T11:45:00.00+02:00
32.92,3.708,0.00,42.5212822,2.0355999,1925.40,7,1.36,2024-11-10T11:45:01.00+02:00
32.36,3.705,0.00,42.5212822,2.0355999,1925.40,7,1.36,2024-11-10T11:45:02.00+02:00
32.58,3.706,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:03.00+02:00
33.27,3.706,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:04.00+02:00
32.36,3.705,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:05.00+02:00
32.92,3.706,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:06.00+02:00
32.79,3.709,0.00,42.5212822,2.0355999,1925.40,7,1.36,2024-11-10T11:45:07.00+02:00
32.79,3.710,0.00,42.5212822,2.0355999,1925.40,7,1.36,2024-11-10T11:45:08.00+02:00
32.92,3.706,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:09.00+02:00
32.23,3.706,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:10.00+02:00
32.92,3.704,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:11.00+02:00
32.58,3.706,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:12.00+02:00
32.71,3.700,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:13.00+02:00
32.58,3.706,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:14.00+02:00
32.23,3.706,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:15.00+02:00
32.58,3.703,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:16.00+02:00
32.58,3.704,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:17.00+02:00
32.58,3.704,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:18.00+02:00
32.36,3.702,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:19.00+02:00
32.58,3.703,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:20.00+02:00
32.36,3.700,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:21.00+02:00
32.58,3.703,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:22.00+02:00
32.58,3.703,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:23.00+02:00
32.45,3.705,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:24.00+02:00
32.58,3.703,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:25.00+02:00
32.92,3.703,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:26.00+02:00
32.79,3.705,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:27.00+02:00
32.36,3.700,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:28.00+02:00
32.36,3.697,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:29.00+02:00
32.58,3.703,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:30.00+02:00
32.36,3.699,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:31.00+02:00
32.23,3.699,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:32.00+02:00
32.58,3.703,0.00,42.5212822,2.0355999,1925.40,8,1.29,2024-11-10T11:45:33.00+02:00
33.14,3.702,0.00,42.5212822,2.0355999,1925.40,7,1.37,2024-11-10T11:45:34.00+02:00
32.92,3.701,0.00,42.5212822,2.0355999,1925.40,7,1.37,2024-11-10T11:45:35.00+02:00
32.71,3.697,0.00,42.5212822,2.0355999,1925.40,7,1.37,2024-11-10T11:45:36.00+02:00
32.58,3.701,0.00,42.5212822,2.0355999,1925.40,7,1.37,2024-11-10T11:45:37.00+02:00
32.92,3.698,0.00,42.5212822,2.0355999,1925.40,7,1.37,2024-11-10T11:45:38.00+02:00
32.58,3.699,0.00,42.5212822,2.0355999,1925.40,7,1.37,2024-11-10T11:45:39.00+02:00
32.23,3.699,0.00,42.5212822,2.0355999,1925.40,7,1.37,2024-11-10T11:45:40.00+02:00
32.58,3.698,0.00,42.5212822,2.0355999,1925.40,7,1.37,2024-11-10T11:45:41.00+02:00
32.36,3.695,0.00,42.5212822,2.0355999,1925.40,7,1.37,2024-11-10T11:45:42.00+02:00
32.36,3.695,0.00,42.5212822,2.0355999,1925.40,6,2.34,2024-11-10T11:45:43.00+02:00
32.58,3.698,0.00,42.5212822,2.0355999,1925.40,6,2.34,2024-11-10T11:45:44.00+02:00
32.02,3.695,0.00,42.5212822,2.0355999,1925.40,6,2.34,2024-11-10T11:45:45.00+02:00
32.36,3.692,0.00,42.5212822,2.0355999,1925.40,6,2.34,2024-11-10T11:45:46.00+02:00
32.79,3.699,0.00,42.5212822,2.0355999,1925.40,6,2.34,2024-11-10T11:45:47.00+02:00
32.36,3.692,0.00,42.5212822,2.0355999,1925.40,6,2.34,2024-11-10T11:45:48.00+02:00
32.23,3.696,0.00,42.5212822,2.0355999,1925.40,6,2.35,2024-11-10T11:45:49.00+02:00
32.58,3.696,0.00,42.5212822,2.0355999,1925.40,6,2.35,2024-11-10T11:45:50.00+02:00
32.58,3.698,0.00,42.5212822,2.0355999,1925.40,6,2.35,2024-11-10T11:45:51.00+02:00
32.92,3.694,0.00,42.5212822,2.0355999,1925.40,8,1.09,2024-11-10T11:45:52.00+02:00
32.02,3.692,0.00,42.5212822,2.0355999,1925.40,8,1.09,2024-11-10T11:45:53.00+02:00
32.58,3.696,0.00,42.5212822,2.0355999,1925.40,8,1.09,2024-11-10T11:45:54.00+02:00
32.58,3.694,0.00,42.5212822,2.0355999,1925.40,8,1.09,2024-11-10T11:45:55.00+02:00
32.92,3.693,0.00,42.5212822,2.0355999,1925.40,8,1.09,2024-11-10T11:45:56.00+02:00
32.23,3.696,0.00,42.5212822,2.0355999,1925.40,8,1.09,2024-11-10T11:45:57.00+02:00
32.79,3.699,0.00,42.5212822,2.0355999,1925.40,9,0.99,2024-11-10T11:45:58.00+02:00
32.58,3.696,0.00,42.5212822,2.0355999,1925.40,9,0.99,2024-11-10T11:45:59.00+02:00
32.58,3.693,0.00,42.5212822,2.0355999,1925.40,9,0.99,2024-11-10T11:46:00.00+02:00
32.58,3.693,0.00,42.5212822,2.0355999,1925.40,9,0.99,2024-11-10T11:46:01.00+02:00
32.45,3.695,0.00,42.5212822,2.0355999,1925.40,9,0.99,2024-11-10T11:46:02.00+02:00
32.71,3.689,0.00,42.5212822,2.0355999,1925.40,9,0.99,2024-11-10T11:46:03.00+02:00
